_id,SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
13923,2019-05-18,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
13924,2018-08-10,BEYOĞLU,Yabancı,28.94027,41.04725,1
13925,2019-03-04,EYÜP SULTAN,Yerli,28.926066,41.083861,1
13926,2019-12-30,KARTAL,Yerli,29.161455,40.905838,3
13927,2018-04-07,BAKIRKÖY,Yerli,28.884828,40.999602,1
13928,2018-06-29,İSTANBUL,Yerli,28.58272,41.01418,20
13929,2019-12-01,EYÜP SULTAN,Yerli,28.921595,41.080995,1
13930,2019-03-18,BEYOĞLU,Yerli,28.582684,41.012259,1
13931,2018-02-13,EYÜP SULTAN,Yerli,28.933511,41.047359,8
13932,2019-04-15,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
13933,2019-02-26,AVCILAR,Yabancı,28.725479,40.985393,1
13934,2018-04-23,BAKIRKÖY,Yerli,28.820556,40.978551,4
13935,2018-11-21,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,1
13936,2019-05-22,ŞİŞLİ,Yerli,28.981998,41.068341,3
13937,2019-05-29,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
13938,2017-10-30,BEYOĞLU,Yerli,28.989684,41.031331,2
13939,2019-10-20,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
13940,2020-02-04,ATAŞEHİR,Yerli,29.147233,40.977902,1
13941,2019-07-23,BAKIRKÖY,Yerli,28.884828,40.999602,2
13942,2020-02-29,ESENLER,Yerli,28.873136,41.053895,3
13943,2018-04-11,BAKIRKÖY,Yabancı,28.820556,40.978551,7
13944,2018-12-06,İSTANBUL,Yerli,28.58272,41.01418,14
13945,2016-01-29,KAĞITHANE,Yerli,28.573054,41.035648,1
13946,2019-08-27,EYÜP SULTAN,Yerli,28.933511,41.047359,12
13947,2018-11-20,MALTEPE,Yerli,29.121198,40.924531,2
13948,2018-05-09,BAKIRKÖY,Yerli,28.820556,40.978551,3
13949,2020-03-12,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
13950,2019-08-04,SARIYER,Yabancı,29.052015,41.106615,1
13951,2018-06-09,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
13952,2019-07-13,BAŞAKŞEHİR,Yerli,29.011473,41.080041,2
13953,2019-06-26,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
13954,2019-03-17,KARTAL,Yerli,29.18905,40.90657,2
13955,2019-09-17,FATİH,Yerli,28.945011,41.009663,1
13956,2018-07-15,MALTEPE,Yerli,29.121198,40.924531,78
13957,2019-08-01,KAĞITHANE,Yerli,28.573054,41.035648,9
13958,2018-07-08,BAKIRKÖY,Yabancı,28.820556,40.978551,9
13959,2018-06-15,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
13960,2018-04-04,ESENLER,Yerli,28.873136,41.053895,4
13961,2019-09-02,KAĞITHANE,Yerli,28.573054,41.035648,1
13962,2019-11-11,EYÜPSULTAN,Yerli,28.9283,41.03764,1
13963,2019-07-24,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
13964,2019-04-14,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,9
13965,2018-05-20,EYÜP SULTAN,Yerli,28.926066,41.083861,1
13966,2019-08-28,KADIKÖY,Yerli,29.10925,40.95838,1
13967,2019-06-05,SARIYER,Yerli,29.052015,41.106615,7
13968,2018-02-14,BAKIRKÖY,Yabancı,28.820556,40.978551,3
13969,2018-08-12,SANCAKTEPE,Yerli,29.237764,40.995229,2
13970,2018-06-18,FATİH,Yerli,28.941171,41.017758,2
13971,2019-03-09,SARIYER,Yerli,29.052015,41.106615,1
13972,2019-11-21,BEYOĞLU,Yerli,28.582684,41.012259,1
13973,2020-01-17,ŞİŞLİ,Yerli,29.011473,41.080041,1
13974,2019-06-13,KARTAL,Yerli,29.161455,40.905838,1
13975,2018-07-03,İSTANBUL,Yabancı,28.58272,41.01418,1
13976,2018-08-04,EYÜP SULTAN,Yabancı,28.933511,41.047359,5
13977,2015-11-05,KADIKÖY,Yerli,29.023297,40.593952,1
13978,2018-09-09,MALTEPE,Yerli,29.121198,40.924531,75
13979,2020-02-17,AVCILAR,Yerli,28.725479,40.985393,2
13980,2019-04-05,EYÜP SULTAN,Yerli,28.933511,41.047359,10
13981,2019-07-15,BAKIRKÖY,Yerli,28.863824,40.986566,1
13982,2017-10-29,KARTAL,Yerli,29.187151,40.888024,2
13983,2019-12-31,AVCILAR,Yerli,28.731161,40.980151,1
13984,2018-05-07,SULTANGAZİ,Yerli,28.88001,41.10769,1
13985,2019-09-22,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
13986,2019-09-08,SANCAKTEPE,Yerli,29.245335,41.015681,4
13987,2019-05-31,EYÜP SULTAN,Yerli,28.926066,41.083861,1
13988,2019-12-17,EYÜP SULTAN,Yerli,28.926066,41.083861,1
13989,2017-12-01,BEYOĞLU,Yerli,28.989684,41.031331,4
13990,2019-01-13,AVCILAR,Yerli,28.725479,40.985393,1
13991,2019-12-03,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
13992,2019-07-19,ATAŞEHİR,Yerli,29.147233,40.977902,1
13993,2019-11-17,ESENLER,Yerli,28.873136,41.053895,2
13994,2018-02-18,KARTAL,Yerli,29.187151,40.888024,1
13995,2019-06-19,ŞİŞLİ,Yabancı,29.011473,41.080041,1
13996,2019-03-17,KARTAL,Yerli,29.189967,40.892454,4
13997,2018-03-23,BEYOĞLU,Yerli,28.989684,41.031331,1
13998,2019-08-17,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
13999,2019-07-09,ŞİŞLİ,Yerli,28.989035,41.057795,2
14000,2018-02-11,BEYOĞLU,Yerli,28.989684,41.031331,3
14001,2018-07-07,EYÜP SULTAN,Yerli,28.933511,41.047359,17
14002,2019-07-08,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
14003,2016-04-29,KADIKÖY,Yerli,29.023297,40.593952,1
14004,2017-10-13,FATİH,Yerli,28.941171,41.017758,2
14005,2020-08-29,MALTEPE,Yerli,29.121198,40.924531,1
14006,2018-05-17,FATİH,Yerli,28.972482,41.007712,1
14007,2019-08-23,SANCAKTEPE,Yerli,29.245335,41.015681,2
14008,2018-11-16,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
14009,2018-08-12,İSTANBUL,Yabancı,28.58272,41.01418,2
14010,2020-02-14,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
14011,2019-08-07,MALTEPE,Yabancı,29.121198,40.924531,1
14012,2019-05-21,BEYOĞLU,Yerli,28.94027,41.04725,1
14013,2020-01-16,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,5
14014,2019-03-01,BAKIRKÖY,Yerli,28.884828,40.999602,2
14015,2019-06-06,AVCILAR,Yerli,28.705535,40.995034,2
14016,2018-06-01,SANCAKTEPE,Yerli,29.245335,41.015681,2
14017,2020-02-18,ŞİŞLİ,Yerli,29.011473,41.080041,1
14018,2019-01-15,MALTEPE,Yerli,29.121198,40.924531,4
14019,2019-04-26,SARIYER,Yerli,29.090822,41.243239,3
14020,2019-09-22,ESENLER,Yerli,28.873136,41.053895,2
14021,2018-09-09,EYÜP SULTAN,Yerli,28.948922,41.082908,2
14022,2019-05-05,AVCILAR,Yerli,28.725479,40.985393,2
14023,2019-06-14,AVCILAR,Yerli,28.721885,40.981178,1
14024,2019-04-17,MALTEPE,Yabancı,29.121198,40.924531,1
14025,2019-04-10,SARIYER,Yerli,29.052015,41.106615,1
14026,2019-12-03,ESENLER,Yerli,28.873136,41.053895,7
14027,2018-10-12,İSTANBUL,Yerli,28.58272,41.01418,26
14028,2018-02-28,BEYOĞLU,Yerli,28.989684,41.031331,1
14029,2018-08-09,EYÜP SULTAN,Yerli,28.933511,41.047359,17
14030,2019-06-18,KADIKÖY,Yerli,29.10925,40.95838,1
14031,2019-08-17,SARIYER,Yerli,29.052015,41.106615,1
14032,2018-05-21,İSTANBUL,Yerli,28.58272,41.01418,10
14033,2018-03-23,KARTAL,Yerli,29.187151,40.888024,4
14034,2017-11-15,KARTAL,Yerli,29.187151,40.888024,3
14035,2019-10-20,KARTAL,Yerli,29.18905,40.90657,1
14036,2018-12-13,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
14037,2018-09-23,SARIYER,Yerli,29.090822,41.243239,1
14038,2019-05-19,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
14039,2018-05-23,ESENLER,Yerli,28.873136,41.053895,2
14040,2018-04-29,BEYOĞLU,Yabancı,28.989684,41.031331,1
14041,2018-07-16,EYÜP SULTAN,Yerli,28.948922,41.082908,1
14042,2018-12-11,İSTANBUL,Yabancı,28.58272,41.01418,2
14043,2019-02-18,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,2
14044,2017-11-22,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
14045,2018-10-17,BAKIRKÖY,Yerli,28.820556,40.978551,3
14046,2019-12-18,MALTEPE,Yerli,29.121198,40.924531,7
14047,2019-12-20,ESENLER,Yerli,28.873136,41.053895,1
14048,2019-09-21,MALTEPE,Yerli,29.121198,40.924531,22
14049,2019-10-20,FATİH,Yerli,28.945011,41.009663,1
14050,2018-05-27,BEYOĞLU,Yerli,28.989684,41.031331,3
14051,2018-11-02,BAKIRKÖY,Yerli,28.863824,40.986566,2
14052,2020-09-15,MALTEPE,Yerli,29.121198,40.924531,1
14053,2018-10-12,EYÜP SULTAN,Yerli,28.921595,41.080995,1
14054,2019-03-22,KADIKÖY,Yerli,29.10925,40.95838,1
14055,2018-11-25,SANCAKTEPE,Yerli,29.233057,40.978484,1
14056,2018-06-19,KARTAL,Yerli,29.189967,40.892454,7
14057,2018-09-14,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
14058,2018-04-28,BAKIRKÖY,Yabancı,28.820556,40.978551,14
14059,2019-06-11,ESENLER,Yerli,28.888605,41.037593,1
14060,2019-01-09,KARTAL,Yabancı,29.187151,40.888024,1
14061,2019-07-27,EYÜP SULTAN,Yerli,28.921595,41.080995,2
14062,2019-04-09,ŞİŞLİ,Yabancı,29.011473,41.080041,1
14063,2019-08-03,ŞİŞLİ,Yerli,29.011473,41.080041,1
14064,2019-01-30,AVCILAR,Yerli,28.705535,40.995034,1
14065,2019-05-23,ŞİŞLİ,Yerli,28.986104,41.066846,2
14066,2019-11-27,ŞİŞLİ,Yabancı,29.011473,41.080041,1
14067,2019-08-12,EYÜP SULTAN,Yerli,28.926066,41.083861,1
14068,2019-07-09,KAĞITHANE,Yerli,28.573054,41.035648,2
14069,2019-03-10,BAKIRKÖY,Yerli,28.820556,40.978551,2
14070,2020-02-16,SANCAKTEPE,Yerli,29.231847,40.978859,1
14071,2019-03-07,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
14072,2019-03-01,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
14073,2018-05-03,KAĞITHANE,Yerli,28.922037,41.004253,7
14074,2018-03-15,BAKIRKÖY,Yerli,28.820556,40.978551,3
14075,2018-07-08,EYÜP SULTAN,Yerli,28.933511,41.047359,19
14076,2019-08-15,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
14077,2018-09-18,EYÜP SULTAN,Yerli,28.933511,41.047359,13
14078,2019-09-01,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
14079,2018-11-25,BAĞCILAR,Yerli,28.870054,41.033384,8
14080,2019-07-27,İSTANBUL,Yerli,28.58272,41.01418,2
14081,2018-02-17,ÜMRANİYE,Yerli,29.105734,41.017041,7
14082,2019-01-20,SANCAKTEPE,Yerli,29.233057,40.978484,4
14083,2018-10-10,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
14084,2018-08-29,İSTANBUL,Yabancı,28.58272,41.01418,1
14085,2019-05-22,AVCILAR,Yerli,28.725479,40.985393,3
14086,2018-10-25,FATİH,Yerli,28.972482,41.007712,5
14087,2019-05-20,ZEYTİNBURNU,Yerli,28.928849,40.995733,1
14088,2019-11-14,AVCILAR,Yerli,28.705535,40.995034,1
14089,2018-08-14,FATİH,Yerli,28.972482,41.007712,1
14090,2019-01-21,KARTAL,Yerli,29.187151,40.888024,2
